0 -1421.000000 1282.000000 49.000000 1 1200 1200 1200 1200 0 10000 0
1 -1578.000000 1095.000000 -8.000000 0 2 1200 1200 1200 0 10000 1
2 -1712.000000 1091.000000 24.000000 1 3 1200 1200 1200 0 10000 0
3 -1989.000000 1085.000000 24.000000 2 4 1200 1200 1200 0 10000 0
4 -2257.000000 1257.000000 24.000000 3 5 1200 1200 1200 0 10000 1
5 -2398.000000 1352.000000 24.000000 4 42 1200 1200 1200 0 10000 3
6 -2622.000000 1351.000000 -59.000000 42 7 1200 1200 1200 0 10000 1
7 -2839.000000 1364.000000 -87.000000 6 8 1200 1200 1200 0 10000 0
8 -3046.000000 1358.000000 -78.000000 7 9 1200 1200 1200 0 10000 0
9 -3302.000000 1350.000000 -77.000000 8 10 1200 1200 1200 0 10000 0
10 -3549.000000 1345.000000 -89.000000 9 11 1200 1200 1200 0 10000 1
11 -3777.000000 1352.000000 -102.000000 10 12 1200 1200 1200 0 10000 0
12 -4030.000000 1351.000000 31.000000 11 13 1200 1200 1200 0 10000 0
13 -4187.000000 1289.000000 112.000000 12 14 1200 1200 1200 0 10000 0
14 -4261.000000 1289.000000 125.000000 13 15 1200 1200 1200 0 10000 0
15 -4332.000000 1291.000000 157.000000 14 16 1200 1200 1200 0 10000 3
16 -4649.000000 1298.000000 142.000000 15 17 1200 1200 1200 0 10000 0
17 -4892.000000 1225.000000 -44.000000 16 18 19 1200 1200 0 3000 0
18 -4864.000000 1357.000000 -423.000000 17 20 1200 1200 1200 0 3000 1
19 -4902.000000 1463.000000 -64.000000 20 17 1200 1200 1200 0 3000 0
20 -4721.000000 1450.000000 -418.000000 19 18 1200 1200 1200 0 3000 0
21 -5194.000000 1566.000000 -39.000000 26 22 1200 1200 1200 0 3000 0
22 -5391.000000 1541.000000 -39.000000 21 23 1200 1200 1200 0 3000 0
23 -5440.000000 1148.000000 75.000000 22 27 1200 1200 1200 0 3000 0
24 -5197.000000 1157.000000 72.000000 27 25 1200 1200 1200 0 3000 1
25 -5050.000000 1231.000000 120.000000 24 28 1200 1200 1200 0 3000 0
26 -5225.000000 1104.000000 -39.000000 21 1200 1200 1200 1200 0 3000 0
27 -5361.000000 1096.000000 88.000000 23 24 1200 1200 1200 0 3000 0
28 -5059.000000 1439.000000 105.000000 25 29 1200 1200 1200 0 3000 0
29 -5197.000000 1554.000000 80.000000 28 30 1200 1200 1200 0 3000 1
30 -5376.000000 1648.000000 82.000000 29 31 1200 1200 1200 0 3000 0
31 -5400.000000 1266.000000 206.000000 30 32 1200 1200 1200 0 10000 0
32 -5103.000000 1214.000000 216.000000 31 33 1200 1200 1200 0 10000 0
33 -5091.000000 1583.000000 340.000000 32 34 38 1200 1200 0 10000 0
34 -5229.000000 1593.000000 231.000000 33 35 1200 1200 1200 0 10000 0
35 -5225.000000 1581.000000 389.000000 34 36 1200 1200 1200 0 10000 0
36 -5360.000000 1487.000000 327.000000 35 37 1200 1200 1200 0 10000 0
37 -5360.000000 1509.000000 462.000000 36 38 1200 1200 1200 0 10000 0
38 -5364.000000 1643.000000 439.000000 37 33 1200 1200 1200 0 10000 0
39 -6600.000000 1241.000000 1048.000000 40 1200 1200 1200 1200 0 10000 0
40 -6607.000000 1345.000000 1048.000000 39 41 1200 1200 1200 0 10000 0
41 -7575.000000 1353.000000 1051.000000 40 1200 1200 1200 1200 0 10000 0
42 -2503.000000 1351.000000 24.000000 5 6 1200 1200 1200 0 10000 3
