0 1762.000000 453.000000 16.125000 1 -1 -1 -1 -1 0 10000 0
1 1764.000000 249.000000 16.125000 0 2 -1 -1 -1 0 10000 0
2 1955.000000 195.000000 16.125000 1 3 -1 -1 -1 0 10000 0
3 2034.000000 269.000000 16.125000 2 4 -1 -1 -1 0 10000 0
4 2097.000000 313.000000 16.125000 3 5 -1 -1 -1 0 10000 0
5 2171.000000 257.000000 16.125000 4 6 -1 -1 -1 0 10000 0
6 2172.000000 114.000000 -63.875000 5 7 75 -1 -1 0 10000 0
7 2111.000000 2.000000 -64.360221 6 8 75 -1 -1 0 10000 0
8 1975.000000 2.000000 -127.875000 7 9 76 77 -1 0 10000 0
9 1573.000000 -3.000000 -127.875000 8 10 78 79 -1 0 10000 0
10 1415.000000 0.000000 -127.875000 9 80 11 -1 -1 0 10000 0
11 1306.000000 191.000000 -127.875000 80 10 12 -1 -1 0 10000 0
12 1214.000000 287.000000 -127.875000 11 13 -1 -1 -1 0 10000 0
13 1084.000000 292.000000 -127.875000 12 14 -1 -1 -1 0 10000 0
14 986.000000 188.000000 -127.875000 83 13 15 -1 -1 0 10000 0
15 901.000000 0.000000 -127.875000 83 16 14 -1 -1 0 10000 0
16 725.000000 3.000000 -127.875000 15 17 84 -1 -1 0 10000 0
17 569.000000 -291.000000 -127.875000 16 18 84 -1 -1 0 10000 0
18 302.000000 -441.000000 -127.875000 17 19 -1 -1 -1 0 10000 0
19 50.000000 -449.000000 -127.875000 18 20 105 -1 -1 0 10000 0
20 -135.000000 -450.000000 -127.875000 19 21 105 -1 -1 0 10000 0
21 -533.000000 -454.000000 -127.875000 20 22 -1 -1 -1 0 10000 0
22 -629.000000 -284.000000 -127.875000 21 23 96 -1 -1 0 10000 0
23 -785.000000 0.000000 -127.875000 22 24 96 -1 -1 0 10000 0
24 -953.000000 0.000000 -127.875000 23 104 25 -1 -1 0 10000 0
25 -1061.000000 -195.000000 -127.875000 104 26 24 -1 -1 0 10000 0
26 -1149.000000 -282.000000 -127.875000 27 25 -1 -1 -1 0 10000 0
27 -1275.000000 -290.000000 -127.875000 28 26 -1 -1 -1 0 10000 0
28 -1372.000000 -201.000000 -127.875000 101 27 29 -1 -1 0 10000 0
29 -1458.000000 3.000000 -127.875000 101 30 28 -1 -1 0 10000 0
30 -1611.000000 2.000000 -127.875000 29 31 100 99 -1 0 10000 0
31 -2028.000000 9.000000 -127.875000 30 32 98 97 -1 0 10000 0
32 -2163.000000 3.000000 -70.360260 31 33 40 -1 -1 0 10000 0
33 -2236.000000 119.000000 -63.875000 32 34 40 -1 -1 0 10000 0
34 -2247.769287 255.874557 16.125000 33 35 -1 -1 -1 0 10000 0
