0 -391.000000 4641.000000 -319.875000 1 60 -1 -1 -1 1 5000 0
1 -380.000000 5061.000000 -319.875000 0 2 -1 -1 -1 1 5000 0
2 -334.000000 5278.000000 -319.875000 1 3 37 -1 -1 1 5000 0
3 113.000000 5312.000000 -447.875000 2 4 -1 -1 -1 1 5000 0
4 59.000000 6163.000000 -447.875000 3 5 -1 -1 -1 1 5000 0
5 -428.000000 6142.000000 -575.875000 4 6 35 36 -1 1 5000 0
6 -445.000000 6383.000000 -575.875000 5 7 -1 -1 -1 1 5000 0
7 -837.000000 6385.000000 -495.875000 6 8 -1 -1 -1 1 5000 0
8 -946.000000 6537.000000 -495.875000 7 9 -1 -1 -1 1 5000 0
9 -831.000000 6747.000000 -495.875000 8 10 -1 -1 -1 1 5000 0
10 -174.000000 6742.000000 -495.875000 9 11 -1 -1 -1 1 5000 0
11 244.000000 6734.000000 -495.875000 10 12 -1 -1 -1 1 5000 0
12 527.000000 6458.000000 -495.875000 11 13 -1 -1 -1 1 5000 0
13 941.000000 6457.000000 -559.875000 12 14 -1 -1 -1 1 5000 0
14 951.000000 7004.000000 -575.875000 13 15 -1 -1 -1 1 5000 0
15 1364.000000 6977.000000 -671.875000 14 16 56 -1 -1 1 5000 0
16 1428.000000 6358.000000 -679.875000 15 17 -1 -1 -1 1 5000 0
17 1724.000000 6339.000000 -777.875000 16 18 -1 -1 -1 1 5000 0
18 1727.000000 6025.000000 -879.875000 17 19 76 -1 -1 1 5000 0
19 1654.000000 5504.000000 -876.190917 18 20 -1 -1 -1 1 5000 0
20 1604.000000 5015.000000 -873.311767 19 21 -1 -1 -1 1 5000 0
21 1099.000000 5001.000000 -863.875000 20 22 -1 -1 -1 1 5000 0
22 630.000000 5006.000000 -863.875000 21 23 -1 -1 -1 1 5000 0
23 158.000000 4939.000000 -863.875000 22 24 -1 -1 -1 1 5000 0
24 159.000000 4441.000000 -863.875000 23 25 -1 -1 -1 1 5000 0
25 348.000000 4232.000000 -863.875000 24 26 77 -1 -1 1 5000 0
26 178.000000 4105.000000 -863.875000 25 27 -1 -1 -1 1 5000 0
27 -810.000000 4097.000000 -863.875000 26 28 -1 -1 -1 1 5000 0
28 -819.000000 4711.000000 -863.875000 27 29 -1 -1 -1 1 5000 0
29 -372.000000 4922.000000 -863.875000 28 30 -1 -1 -1 1 5000 0
30 -383.000000 5353.000000 -863.875000 29 31 -1 -1 -1 1 5000 0
31 -390.000000 5728.000000 -863.875000 30 32 82 83 -1 1 5000 0
32 -396.000000 6196.000000 -815.875000 31 33 -1 -1 -1 1 5000 0
33 -849.000000 6176.000000 -703.875000 32 34 -1 -1 -1 1 5000 0
34 -847.000000 6028.000000 -703.875000 33 35 -1 -1 -1 1 5000 0
35 -487.000000 6040.000000 -575.875000 34 5 -1 -1 -1 1 5000 0
36 -866.000000 6175.000000 -447.875000 5 37 -1 -1 -1 1 5000 0
37 -857.000000 5286.000000 -447.875000 36 2 -1 -1 -1 1 5000 0
38 -1497.000000 5323.000000 -319.875000 39 64 -1 -1 -1 1 5000 0
39 -1241.000000 5313.000000 -319.875000 38 40 -1 -1 -1 1 8000 0
40 -1245.000000 6595.000000 -319.875000 39 41 -1 -1 -1 1 8000 0
41 -1602.000000 6576.000000 -383.875000 40 42 -1 -1 -1 1 5000 0
42 -1584.000000 6156.000000 -495.875000 41 43 -1 -1 -1 1 5000 0
43 -1195.000000 6173.000000 -559.875000 42 44 -1 -1 -1 1 5000 0
44 -1232.000000 6432.000000 -599.875000 43 45 -1 -1 -1 1 5000 0
45 -1274.000000 6637.000000 -595.875000 44 46 -1 -1 -1 1 5000 0
46 -1259.000000 7293.000000 -597.875000 45 47 -1 -1 -1 1 5000 0
47 -281.000000 7327.000000 -599.875000 46 48 -1 -1 -1 1 5000 0
48 -186.000000 7726.000000 -599.875000 47 49 -1 -1 -1 1 5000 0
49 352.000000 7715.000000 -599.875000 48 50 -1 -1 -1 1 5000 0
50 588.000000 7791.000000 -615.875000 49 51 -1 -1 -1 1 5000 0
51 774.000000 7656.000000 -615.875000 50 52 -1 -1 -1 1 5000 0
52 761.000000 7366.000000 -545.875000 51 53 -1 -1 -1 1 5000 0
53 1091.000000 7405.000000 -545.875000 52 54 -1 -1 -1 1 5000 0
54 1121.000000 7852.000000 -449.875000 53 55 -1 -1 -1 1 5000 0
55 1390.000000 7812.000000 -449.875000 54 72 -1 -1 -1 1 5000 0
56 2131.000000 7052.000000 -623.875000 15 67 -1 -1 -1 1 5000 0
57 -1060.000000 5016.000000 -315.875000 58 -1 -1 -1 -1 1 5000 0
58 -1154.000000 4827.000000 -316.031188 57 59 -1 -1 -1 1 5000 0
59 -1089.000000 4668.000000 -319.875000 58 60 -1 -1 -1 1 5000 0
60 -924.000000 4555.000000 -319.875000 59 0 -1 -1 -1 1 5000 0
61 -602.000000 4146.000000 -315.875000 62 -1 -1 -1 -1 1 5000 0
62 -951.000000 4006.000000 -317.593688 61 63 -1 -1 -1 1 5000 0
63 -1281.000000 4240.000000 -319.875000 62 64 65 -1 -1 1 5000 0
64 -1578.000000 4595.000000 -319.875000 63 38 -1 -1 -1 1 5000 0
65 -1584.000000 4192.000000 -292.875000 63 -1 -1 -1 -1 1 5000 0
66 1694.000000 7801.000000 -647.875000 67 -1 -1 -1 -1 1 5000 0
67 2091.000000 7658.000000 -652.206604 66 56 68 -1 -1 1 5000 0
