0 -2608.000000 834.000000 -1151.875000 89 90 -1 -1 -1 1 5000 2
1 -2053.000000 530.000000 -895.875000 2 -1 34 -1 -1 1 5000 0
2 -603.000000 535.000000 -895.875000 1 3 32 -1 -1 1 5000 0
3 -359.000000 553.000000 -895.875000 2 4 101 -1 -1 1 5000 0
4 -381.000000 1269.000000 -959.875000 3 5 -1 -1 -1 1 5000 0
5 -1105.000000 1235.000000 -959.875000 4 6 -1 -1 -1 1 5000 0
6 -1038.000000 1430.000000 -959.875000 5 7 -1 -1 -1 1 5000 0
7 -1051.000000 1575.000000 -959.875000 6 8 11 -1 -1 1 5000 0
8 -1173.000000 1585.000000 -959.875000 7 9 -1 -1 -1 1 5000 0
9 -1176.000000 1795.000000 -959.875000 8 10 -1 -1 -1 1 5000 0
10 -887.000000 1798.000000 -959.875000 9 11 12 -1 -1 1 5000 0
11 -936.000000 1535.000000 -959.875000 10 7 -1 -1 -1 1 5000 0
12 -1005.000000 1924.000000 -959.875000 10 13 -1 -1 -1 1 5000 0
13 -1185.000000 1948.000000 -895.875000 12 14 86 -1 -1 1 5000 0
14 -1155.000000 2181.000000 -895.875000 13 15 -1 -1 -1 1 5000 0
15 -898.000000 2179.000000 -811.875000 14 16 -1 -1 -1 1 5000 0
16 -921.000000 1891.000000 -703.875000 15 17 -1 -1 -1 1 5000 0
17 -941.000000 1518.000000 -703.875000 16 18 -1 -1 -1 1 5000 0
18 -1209.000000 1542.000000 -619.875000 17 19 -1 -1 -1 1 5000 0
19 -1165.000000 1804.000000 -511.875000 18 20 77 -1 -1 1 5000 0
20 -901.000000 1770.000000 -511.875000 19 21 -1 -1 -1 1 5000 0
21 -901.000000 1558.000000 -511.875000 20 22 -1 -1 -1 1 5000 0
22 -349.000000 1567.000000 -511.875000 21 23 -1 -1 -1 1 5000 0
23 -386.000000 982.000000 -511.875000 22 24 -1 -1 -1 1 5000 0
24 -384.000000 59.000000 -511.875000 23 25 -1 -1 -1 1 5000 0
25 -377.000000 -218.000000 -511.875000 24 26 76 -1 -1 1 5000 0
26 568.000000 -192.000000 -511.875000 25 27 -1 -1 -1 1 5000 0
27 504.000000 112.000000 -511.875000 26 28 -1 -1 -1 1 5000 0
28 548.000000 376.000000 -511.875000 27 29 -1 -1 -1 1 5000 0
29 1166.000000 405.000000 -511.875000 28 30 66 -1 -1 1 5000 0
