0 1155.000000 1595.000000 -752.000000 1 1200 1200 1200 1200 1 5000 0
1 1062.000000 1122.000000 -752.000000 29 0 1200 1200 1200 1 5000 0
2 -1685.000000 474.000000 -687.000000 17 15 1200 1200 1200 1 5000 0
3 1424.000000 828.000000 -752.000000 29 4 1200 1200 1200 1 5000 0
4 1378.000000 488.000000 -752.000000 3 5 1200 1200 1200 1 5000 0
5 1143.000000 198.000000 -752.000000 4 6 36 1200 1200 1 5000 0
6 922.000000 439.000000 -752.000000 7 5 1200 1200 1200 1 5000 0
7 846.000000 523.000000 -752.000000 6 8 1200 1200 1200 1 5000 0
8 573.000000 453.000000 -752.000000 7 9 1200 1200 1200 1 5000 0
9 526.000000 1.000000 -688.000000 8 43 1200 1200 1200 1 5000 0
10 6.000000 162.000000 -639.000000 11 43 1200 1200 1200 1 5000 0
11 -7.000000 565.000000 -688.000000 10 12 1200 1200 1200 1 5000 0
12 -224.000000 654.000000 -688.000000 11 13 1200 1200 1200 1 5000 0
13 -751.000000 634.000000 -692.000000 12 18 1200 1200 1200 1 5000 0
14 -2465.000000 642.000000 -679.000000 15 41 1200 1200 1200 1 5000 0
15 -2041.000000 645.000000 -679.000000 14 16 2 1200 1200 1 5000 0
16 -1703.000000 780.000000 -687.000000 15 17 18 1200 1200 1 5000 0
17 -1441.000000 604.000000 -683.000000 18 2 16 19 1200 1 5000 0
18 -1251.000000 627.000000 -683.000000 17 13 16 1200 1200 1 5000 0
19 -1445.000000 341.000000 -679.000000 17 20 1200 1200 1200 1 5000 0
20 -1442.000000 -188.000000 -743.000000 19 21 1200 1200 1200 1 5000 0
21 -1438.000000 -669.000000 -751.000000 20 22 1200 1200 1200 1 5000 0
22 -1032.000000 -670.000000 -751.000000 21 23 24 1200 1200 1 5000 0
23 -1016.000000 -404.000000 -759.000000 22 1200 1200 1200 1200 1 5000 0
24 -657.000000 -620.000000 -751.000000 22 25 1200 1200 1200 1 5000 0
25 -545.000000 -231.000000 -751.000000 24 26 1200 1200 1200 1 5000 0
26 -521.000000 -14.000000 -703.000000 25 1200 1200 1200 1200 1 5000 0
27 -2739.000000 789.000000 -673.000000 41 1200 1200 1200 1200 1 5000 0
29 1164.000000 969.000000 -752.000000 1 3 1200 1200 1200 1 5000 0
30 3.000000 -291.000000 -679.000000 31 1200 1200 1200 1200 1 5000 0
31 22.000000 -619.000000 -679.000000 30 32 1200 1200 1200 1 5000 0
32 259.000000 -637.000000 -683.000000 31 33 1200 1200 1200 1 5000 0
33 527.000000 -572.000000 -683.000000 32 34 1200 1200 1200 1 5000 0
34 815.000000 -554.000000 -679.000000 33 35 1200 1200 1200 1 5000 0
35 841.000000 -66.000000 -743.000000 34 36 1200 1200 1200 1 5000 0
36 1153.000000 -76.000000 -743.000000 35 5 1200 1200 1200 1 5000 0
41 -2730.000000 544.000000 -673.000000 14 1200 1200 1200 1200 1 5000 0
42 1133.000000 1298.000000 -880.000000 1200 1200 1200 1200 1200 1 5000 0
43 184.000000 2.000000 -679.000000 10 9 1200 1200 1200 1 5000 0
